id,title,claim,Type,url,domain,news_date,true/false,published_paper_urls,published_paper_title,published_paper_authors,published_paper_abstract,published_paper_venue,published_paper_year,Answers,Answers,Answers,Prompt
451,"COVID-19 is caused by a virus, not snake venom","COVID-19 is caused by a virus, not snake venom.",Claim,https://www.reuters.com/news/article/factcheck-covid19-snake-venom/fact-check-covid-19-is-caused-by-a-virus-not-snake-venom-idUSL2N2WJ244,Health,21-Apr-22,TRUE,https://pubs.acs.org/doi/10.1021/acsbiomaterials.5b00356,Nanofibrous Snake Venom Hemostat,"Vivek A. Kumar, Navindee C. Wickremasinghe, Siyu Shi, and Jeffrey D. Hartgerink","Controlling perioperative bleeding is of critical importance to minimize hemorrhaging and fatality. Patients on anticoagulant therapy such as heparin have diminished clotting potential and are at risk for hemorrhaging. Here we describe a self-assembling nanofibrous peptide hydrogel (termed SLac) that on its own can act as a physical barrier to blood loss. SLac was loaded with snake-venom derived Batroxobin (50 ?g/mL) yielding a drug-loaded hydrogel (SB50). SB50 was potentiated to enhance clotting even in the presence of heparin. In vitro evaluation of fibrin and whole blood clotting helped identify appropriate concentrations for hemostasis in vivo. Batroxobin-loaded hydrogels rapidly (within 20s) stop bleeding in both normal and heparin-treated rats in a lateral liver incision model. Compared to standard of care, Gelfoam, and investigational hemostats such as Puramatrix, only SB50 showed rapid liver incision hemostasis post surgical application. This snake venom-loaded peptide hydrogel can be applied via syringe and conforms to the wound site resulting in hemostasis. This demonstrates a facile method for surgical hemostasis even in the presence of anticoagulant therapies.",ACS Biomaterials,2015,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
507,No proven link between COVID-19 vaccines and aphasia,"There is a proven link between COVID-19 vaccines and aphasia, a language disorder.",Claim,https://www.reuters.com/news/article/factcheck-aphasia-vaccine/fact-check-no-proven-link-between-covid-19-vaccines-and-aphasia-idUSL2N2W41E5,Health,6-Apr-22,FALSE,https://www.sciencedirect.com/science/article/pii/S2589238X21000292,Aphasia seven days after second dose of an mRNA-based SARS-CoV-2 vaccine,"Josef Finsterer, Maria Korn","Though rare, neurological side effects of SARS-CoV-2 vaccinations are increasingly reported. Even if the first dosage goes uncomplicated, the second dose may be complicated by severe adverse reactions as in the following case. A 52yo male developed sudden-onset reading difficulty and aphasia 7d after the second dose of an mRNA-based SARS-CoV-2 vaccine. He had a previous history of myocardial infarction, arterial hypertension, hyperlipidemia, and nephrolithiasis. Blood pressure was slightly elevated on admission. Blood tests revealed mildly elevated D-dimer, pre-diabetes and hyperuricemia. Cerebral magnetic resonance imaging revealed an intracerebral bleeding (ICB) in the left temporal lobe. Aphasia resolved almost completely within a few days. Blood pressure values were normal throughout hospitalisation. Whether there was a causal relation between the ICB and the vaccination remains speculative but cannot be definitively excluded. A second dose of a SARS-CoV-2 vaccination may be followed by ICB. Though the pathophysiology of ICB remains unexplained a causal relation between ICB and the vaccination cannot be excluded. Risk factors for ICB should be carefully monitored in patients undergoing SARS-CoV-2 vaccination.",Brain Hemorrhages,2021,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
812,List of viruses circulating on social media do not cause positive COVID-19 RT-PCR tests,List of viruses circulating on social media cause positive COVID-19 RT-PCR tests.,Claim,https://www.reuters.com/news/article/factcheck-viruses-pcr/fact-check-list-of-viruses-circulating-on-social-media-do-not-cause-positive-covid-19-rt-pcr-tests-idUSL1N2U620T,Health,26-Jan-22,FALSE,https://jamanetwork.com/journals/jama/fullarticle/2765837,Interpreting Diagnostic Tests for SARS-CoV-2,"Nandini Sethuraman, MD; Sundararaj Stanleyraj Jeremiah, MD; Akihide Ryo, MD, PhD","Using available evidence, a clinically useful timeline of diagnostic markers for detection of COVID-19 has been devised (Figure). Most of the available data are for adult populations who are not immunocompromised. The time course of PCR positivity and seroconversion may vary in children and other groups, including the large population of asymptomatic individuals who go undiagnosed without active surveillance. Many questions remain, particularly how long potential immunity lasts in individuals, both asymptomatic and symptomatic, who are infected with SARS-CoV-2.",JAMA,2020,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
880,People with asymptomatic COVID-19 in acute phase may later develop long COVID symptoms,People with asymptomatic COVID-19 in acute phase will not develop long COVID symptoms.,Claim,https://www.reuters.com/news/article/factcheck-asymptomatic-spread/fact-check-people-with-asymptomatic-covid-19-in-acute-phase-may-later-develop-long-covid-symptoms-idUSL1N2TQ1HR,Health,10-Jan-22,FALSE,https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2774707?utm_source=For_The_Media&utm_medium=referral&utm_campaign=ftm_links&utm_term=010721,SARS-CoV-2 Transmission From People Without COVID-19 Symptoms,"Michael A. Johansson, PhD; Talia M. Quandelacy, PhD, MPH; Sarah Kada, PhD; et al","In this decision analytical model of multiple scenarios of proportions of asymptomatic individuals with COVID-19 and infectious periods, transmission from asymptomatic individuals was estimated to account for more than half of all transmissions. In addition to identification and isolation of persons with symptomatic COVID-19, effective control of spread will require reducing the risk of transmission from people with infection who do not have symptoms. These findings suggest that measures such as wearing masks, hand hygiene, social distancing, and strategic testing of people who are not ill will be foundational to slowing the spread of COVID-19 until safe and effective vaccines are available and widely used.",JAMA,2021,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
888,"A four-page, yet to be peer-reviewed paper is not proof that COVID-19 vaccines cause 93% of deaths that occur after inoculation",COVID-19 vaccines cause 93% of deaths that occur after inoculation,Claim,https://www.reuters.com/news/article/factcheck-coronavirus-vaccines/fact-check-a-four-page-yet-to-be-peer-reviewed-paper-is-not-proof-that-covid-19-vaccines-cause-93-of-deaths-that-occur-after-inoculation-idUSL1N2TN1PP,Health,7-Jan-22,FALSE,https://stevekirsch.substack.com/p/bhakdiburkhardt-pathology-results,Bhakdi/Burkhardt pathology results show 93% of people who died after being vaccinated were killed by the vaccine,Steve Kirsch,"The vaccines are bad news. Fifteen bodies were examined (all died from 7 days to 6 months after vaccination; ages 28 to 95). The coroner or the public prosecutor didn't associate the vaccine as the cause of death in any of the cases. However, further examination revealed that the vaccine was implicated in the deaths of 14 of the 15 cases. The most attacked organ was the heart (in all of the people who died), but other organs were attacked as well. The implications are potentially enormous resulting in millions of deaths. The vaccines should be immediately halted.",Steve Kirsch's newsletter,2021,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
918,Post-pandemic stress disorder' not caused by COVID-19 vaccines,Post-pandemic stress disorder is caused by COVID-19 vaccines.,Claim,https://www.reuters.com/news/article/factcheck-coronavirus-ppsd/fact-check-post-pandemic-stress-disorder-not-caused-by-covid-19-vaccines-idUSL1N2TC0RO,Humans,27-Dec-21,FALSE,https://thorax.bmj.com/content/76/4/412,"COVID-19, immunothrombosis and venous thromboembolism: biological mechanisms","Joan Loo, Daniella A Spittle, Michael Newnham","Thrombotic events that frequently occur in COVID-19 are predominantly venous thromboemboli (VTE) and are associated with increasing disease severity and worse clinical outcomes. Distinctive microvascular abnormalities in COVID-19 include endothelial inflammation, disruption of intercellular junctions and microthrombi formation. A distinct COVID-19-associated coagulopathy along with increased cytokines and activation of platelets, endothelium and complement occur in COVID-19, which is more frequent with worsening disease severity. This proinflammatory milieu may result in immunothrombosis, a host defence mechanism that can become dysregulated, leading to excess formation of immunologically mediated thrombi which predominantly affect the microvasculature. The haemostatic and immune systems are intricately linked, and multifactorial processes are likely to contribute to VTE and immunothrombosis in COVID-19. This state-of-the-art review will explore the pathobiological mechanisms of immunothrombosis and VTE in COVID-19 focusing on: COVID-19-associated coagulopathy, pathology, endothelial dysfunction and haemostasis, the immune system and thrombosis, genetic associations and additional thrombotic mechanisms. An understanding of the complex interplay between these processes is necessary for developing and assessing how new treatments affect VTE and immunothrombosis in COVID-19.",Thorax,2021,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
919,CDC did not 'admit' COVID-19 can only be caught once,COVID-19 can only be caught once,Claim,https://www.reuters.com/news/article/factcheck-coronavirus-reinfection/fact-check-cdc-did-not-admit-covid-19-can-only-be-caught-once-idUSL1N2TC0PH,Health,27-Dec-21,FALSE,https://www.sciencedirect.com/science/article/pii/S1876034121000320,Reactivation of SARS-CoV-2 infection following recovery from COVID-19,"Zhihai Chen, Wen Xie, Ziruo Ge, Yajie Wang, Hong Zhao, Jingjing Wang, Yanli Xu, Wei Zhang, Meihua Song, Shuping Cui, Xiankun Wang, Calvin Q. Pan","Many individuals test positive for severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) RNA after recovering from the coronavirus disease (COVID-19), but the incidence of reactivation is unknown. We, therefore, estimated the incidence of reactivation among individuals who had recovered from COVID-19 and determined its predictors. In this retrospective cohort study, patients with COVID-19 were followed up for at least 14 days after two consecutive negative SARS-CoV-2 polymerase chain reaction test results obtained ?24?h apart, and the frequency of SARS-CoV-2 reactivation was assessed. Of the 109 patients, 29 (27%) experienced reactivation, and seven (24%) of these were symptomatic. The mean period for the real-time PCR tests for SARS-CoV-2 from negative to positive results was 17 days. Compared with patients without reactivation, those with reactivation were significantly younger and more likely to have a lymphocyte count of <1500/?L (odds ratio [OR]: 0.34, 95% confidence interval [CI]: 0.12-0.94) and two or fewer symptoms (OR: 0.20, 95% CI: 0.07-0.55) during the initial episode. Risk-stratified surveillance should be conducted among patients who have recovered from COVID-19.","Journal of Infection, and Public Health",2021,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
942,Pandemic preparedness scenario is not evidence of an orchestrated disease outbreak,Pandemic preparedness scenario is an evidence of an orchestrated disease outbreak.,Claim,https://www.reuters.com/news/article/factcheck-pandemics-coronavirus/fact-check-pandemic-preparedness-scenario-is-not-evidence-of-an-orchestrated-disease-outbreak-idUSL1N2T224P,Society,17-Dec-21,FALSE,https://acmedsci.ac.uk/file-download/4747802,COVID-19: Preparing for the future Looking ahead to winter 2021/22 and beyond,Claire Cope,"Despite a highly successful vaccination campaign in the UK, the coronavirus disease 2019 (COVID-19) pandemic is not over, and we are currently seeing rapidly rising infection rates. While there is an understandable and intense desire for 'normality' to return, we need to sustain our efforts to limit the transmission and impacts of the virus, particularly for the most vulnerable, for the longer term. To prepare for the winter period and beyond, the priorities over the summer period must be to: Maximise the speed and uptake of COVID-19 vaccination in all eligible age groups, and prepare for possible booster vaccines in priority groups and vaccination against influenza later in the year. Increase the ability of people with COVID-19 to self-isolate through financial and other support, with a particular focus on those in areas of persistent transmission and in the lowest socio-economic groups. Boost capacity in the NHS (staff and beds) to: build resilience against future outbreaks of COVID-19 and other infectious diseases, including through improving infection prevention and control (IPC), increasing vaccination and testing capacity for COVID-19 and influenza, adequately resourcing primary care, and reducing the backlog of non-COVID-19 care. Provide clear guidance about environmental and behavioural precautions (such as the use of face coverings, ventilation and physical distancing) that individuals and organisations can take to protect themselves and others, especially those who are most vulnerable from infection.",The Academy of Medical Sciences,2021,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
951,No evidence that COVID-19 vaccines affect male fertility,Evidence shows that COVID-19 vaccines affect male fertility.,Claim,https://www.reuters.com/news/article/factcheck-coronavirus-fertility/fact-check-no-evidence-that-covid-19-vaccines-affect-male-fertility-idUSL1N2T01TQ,Health,15-Dec-21,FALSE,https://jamanetwork.com/journals/jama/fullarticle/2781360,Sperm Parameters Before and After COVID-19 mRNA Vaccination,"Daniel C. Gonzalez, BS; Daniel E. Nassau, MD; Kajal Khodamoradi, PhD; et al","In this study of sperm parameters before and after 2 doses of a COVID-19 mRNA vaccine, there were no significant decreases in any sperm parameter among this small cohort of healthy men. Because the vaccines contain mRNA and not the live virus, it is unlikely that the vaccine would affect sperm parameters. While these results showed statistically significant increases in all sperm parameters, the magnitude of change is within normal individual variation and may be influenced by regression to the mean.5 Additionally, the increase may be due to the increased abstinence time before the second sample. Men with oligospermia did not experience further decline.The limitations of the study include the small number of men enrolled; limited generalizability beyond young, healthy men; short follow-up; and lack of a control group. In addition, while semen analysis is the foundation of male fertility evaluation, it is an imperfect predictor of fertility potential. Despite this, the study's time frame encompasses the full life cycle of sperm.",JAMA,2021,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
1025,300-word journal abstract is not proof of mRNA vaccines being used to 'murder',mRNA vaccines was used to 'murder',Claim,https://www.reuters.com/news/article/factcheck-coronavirus-britain/fact-check-300-word-journal-abstract-is-not-proof-of-mrna-vaccines-being-used-to-murder-idUSL1N2SL1ME,Opinion,30-Nov-21,FALSE,https://jamanetwork.com/journals/jama/fullarticle/2786667,"Myocardial Infarction, Stroke, and Pulmonary Embolism After BNT162b2 mRNA COVID-19 Vaccine in People Aged 75 Years or Older","Marie Joelle Jabagi, PharmD, PhD; Jérémie Botton, PharmD, PhD; Marion Bertrand, MSc; et alAlain Weill, MD; Paddy Farrington, PhD; Mahmoud Zureik, MD, PhD; Rosemary Dray-Spira, MD, PhD","In this nationwide study involving persons aged 75 years or older in France, no increase in the incidence of acute myocardial infarction, stroke, and pulmonary embolism was detected 14 days following each BNT162b2 mRNA vaccine dose.Israeli and US studies reported that persons receiving the BNT162b2 vaccine were not at increased risk of myocardial infarction, pulmonary embolism, or cerebrovascular events in the 42 days3 and 21 days following vaccination. Based on a self-controlled case-series design that compensates for the lack of randomization by eliminating the effect of time-invariant confounding factors, this study provides further evidence regarding the risk of serious cardiovascular adverse events in older people. Limitations of the study include the possibility of residual time-dependent confounding. Further investigations are needed to measure these risks in younger populations and for other types of vaccines against SARS-CoV-2.",JAMA,2021,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
1061,What do we know about COVID-19 vaccines and transmission?,"Vaccines help reduce transmission by preventing infection in the first place, as well as reducing how infectious a person becomes once infected.",Claim,https://www.reuters.com/article/idUSL1N2SA1FZ/,Health,19-Nov-21,TRUE,https://www.bmj.com/content/374/bmj.n1920,"Covid-19: Pfizer vaccine's efficacy declined from 96% to 84% four months after second dose, company reports",Elisabeth Mahase,"The Pfizer-BioNTech vaccine's efficacy against SARS-CoV-2 peaked at 96.2% at seven days to two months after the second dose and then declined to 83.7% at four months, a preprint from Pfizer has reported. The preprint, which contains the latest data from the original clinical trial, found an average decline in vaccine efficacy of 6% every two months. Researchers have said that trials to evaluate the efficacy of booster trials after a longer interval are under way. A booster vaccine in England is expected to be rolled out to the people most vulnerable to covid-19 from September. Around 44?000 people aged over 16 were recruited to the clinical trials from July to October 2020, including participants from the US, Argentina, Brazil, South Africa, Germany, and Turkey. Of these, half were given the Pfizer vaccine and half were given the placebo, a saline solution. The study also included around 2200 participants aged 12 to 15 at 29 US sites, recruited from October 2020 to January 2021, who were also randomly allocated 1:1 to receive the vaccine or placebo. The preprint said that from seven days after the second dose 86-100% efficacy was observed across diverse demographic profiles, including age, sex, race/ethnicity, and factors increasing the risk from covid-19, such as high body mass index and other comorbidities. The vaccine was reported as highly efficacious in various geographical regions including North America, Europe, South Africa, and Latin America.",BMJ,2021,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
1073,Most cases of myocarditis after COVID-19 vaccines are not irreversible,"Most cases of myocarditis, a heart disease, after COVID-19 vaccines are irreversible.",Claim,https://www.reuters.com/news/article/factcheck-myocarditis-covid19-vaccine/fact-check-most-cases-of-myocarditis-after-covid-19-vaccines-are-not-irreversible-idUSL1N2S924L,Health,18-Nov-21,FALSE,https://jamanetwork.com/journals/jamacardiology/fullarticle/2781601,Myocarditis Following Immunization With mRNA COVID-19 Vaccines in Members of the US Military,"Jay Montgomery, MD; Margaret Ryan, MD, MPH; Renata Engler, MD; et al","We report a case series of probable hypersensitivity myocarditis with consistent temporal association to receipt of an mRNA COVID-19 vaccine. While the true incidence of this adverse event is unknown at this time, the presentation pattern and clinical course suggest an association with an inflammatory response to vaccination. Increased attention to myocarditis as a potential adverse event following immunization is warranted. Recognition of the substantial morbidity associated with COVID-19 infection, including risk of cardiac injury, and the strong effectiveness of immunization in preventing infection provide important context for this topic. Concerns about rare adverse events following immunization should not diminish overall confidence in the value of vaccination.",JAMA Cardiology,2021,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
1081,"Long COVID' is not fake, quoted French study did not say it does not exist",Long COVID' is fake.,Claim,https://www.reuters.com/news/article/factcheck-long-covid/fact-check-long-covid-is-not-fake-quoted-french-study-did-not-say-it-does-not-exist-idUSL1N2S728P,Health,16-Nov-21,FALSE,https://jamanetwork.com/journals/jamainternalmedicine/fullarticle/2785832,Association of Self-reported COVID-19 Infection and SARS-CoV-2 Serology Test Results With Persistent Physical Symptoms Among French Adults During the COVID-19 Pandemic,"Joane Matta, PhD; Emmanuel Wiernik, PhD; Olivier Robineau, MD, PhD; et al","The results of this cross-sectional analysis of a large, population-based French cohort suggest that physical symptoms persisting 10 to 12 months after the COVID-19 pandemic first wave may be associated more with the belief in having experienced COVID-19 infection than with actually being infected with the SARS-CoV-2 virus. Although our study cannot determine the direction of the association between belief and symptoms, our results suggest that further research regarding persistent physical symptoms after COVID-19 infection should also consider mechanisms that may not be specific to the SARS-CoV-2 virus. From a clinical perspective, patients in this situation should be offered a medical evaluation to prevent their symptoms being erroneously attributed to COVID-19 infection and to identify cognitive and behavioral mechanisms that may be targeted to relieve the symptoms.",JAMA Internal Medicine,2021,Supports,Refutes,Not Enough Information,What is the stance of the following scientific paper with respect to the claim?
